172.17.0.1 - - [15/Apr/2019:15:42:36 +0000] "GET /wp-includes/js/wp-auth-check.min.js?ver=5.1.1 HTTP/1.0" 200 1094 "http://petar-coric.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36"
172.17.0.1 - - [15/Apr/2019:15:42:36 +0000] "GET /wp-includes/js/heartbeat.min.js?ver=5.1.1 HTTP/1.0" 200 2361 "http://petar-coric.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36"
172.17.0.1 - - [15/Apr/2019:15:42:36 +0000] "GET /wp-includes/js/jquery/ui/position.min.js?ver=1.11.4 HTTP/1.0" 200 2877 "http://petar-coric.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36"
172.17.0.1 - - [15/Apr/2019:15:42:36 +0000] "GET /wp-includes/js/jquery/ui/autocomplete.min.js?ver=1.11.4 HTTP/1.0" 200 3183 "http://petar-coric.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36"
172.17.0.1 - - [15/Apr/2019:15:42:36 +0000] "GET /wp-includes/js/jquery/ui/menu.min.js?ver=1.11.4 HTTP/1.0" 200 3159 "http://petar-coric.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36"
172.17.0.1 - - [15/Apr/2019:15:42:36 +0000] "GET /wp-includes/js/wp-emoji-release.min.js?ver=5.1.1 HTTP/1.0" 200 4703 "http://petar-coric.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36"
172.17.0.1 - - [15/Apr/2019:15:42:36 +0000] "GET /wp-includes/js/dist/vendor/wp-polyfill.min.js?ver=7.0.0 HTTP/1.0" 200 33184 "http://petar-coric.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36"
172.17.0.1 - - [15/Apr/2019:15:42:36 +0000] "GET /wp-admin/load-scripts.php?c=0&load%5B%5D=hoverIntent,common,admin-bar,wp-ajax-response,jquery-color,wp-lists,quicktags,jquery-query,admin-comments,jquery-ui-core,jquery-&load%5B%5D=ui-widget,jquery-ui-mouse,jquery-ui-sortable,postbox,underscore,wp-util,wp-a11y,dashboard,thickbox,plugin-install,updates,shortc&load%5B%5D=ode,media-upload,svg-painter&ver=5.1.1 HTTP/1.0" 200 58442 "http://petar-coric.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36"
172.17.0.1 - - [15/Apr/2019:15:42:36 +0000] "POST /wp-cron.php?doing_wp_cron=1555342956.4308769702911376953125 HTTP/1.0" 200 191 "http://petar-coric.local/wp-cron.php?doing_wp_cron=1555342956.4308769702911376953125" "WordPress/5.1.1; http://petar-coric.local"
172.17.0.1 - - [15/Apr/2019:15:42:36 +0000] "GET /wp-includes/js/thickbox/loadingAnimation.gif HTTP/1.0" 200 15489 "http://petar-coric.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36"
172.17.0.1 - - [15/Apr/2019:15:42:36 +0000] "GET /wp-admin/admin-ajax.php?action=wp-compression-test&test=1&_ajax_nonce=d9c927f814&1555342956225 HTTP/1.0" 200 1101 "http://petar-coric.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36"
172.17.0.1 - - [15/Apr/2019:15:42:36 +0000] "GET /wp-admin/admin-ajax.php?action=wp-compression-test&test=no&_ajax_nonce=d9c927f814&1555342956423 HTTP/1.0" 200 547 "http://petar-coric.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36"
172.17.0.1 - - [15/Apr/2019:15:42:36 +0000] "GET /favicon.ico HTTP/1.0" 200 191 "http://petar-coric.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36"
172.17.0.1 - - [15/Apr/2019:15:42:36 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 1245 "http://petar-coric.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36"
172.17.0.1 - - [15/Apr/2019:15:42:36 +0000] "GET /wp-admin/admin-ajax.php?action=dashboard-widgets&widget=dashboard_primary&pagenow=dashboard HTTP/1.0" 200 835 "http://petar-coric.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36"
172.17.0.1 - - [15/Apr/2019:15:42:58 +0000] "GET /wp-admin/themes.php HTTP/1.0" 200 10480 "http://petar-coric.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36"
172.17.0.1 - - [15/Apr/2019:15:42:59 +0000] "GET /wp-admin/load-scripts.php?c=0&load%5B%5D=hoverIntent,common,admin-bar,thickbox,underscore,backbone,wp-util,wp-backbone,wp-a11y,customize-base,theme,updates,svg-painter&ver=5.1.1 HTTP/1.0" 200 43322 "http://petar-coric.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36"
172.17.0.1 - - [15/Apr/2019:15:42:59 +0000] "GET /favicon.ico HTTP/1.0" 200 191 "http://petar-coric.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36"
172.17.0.1 - - [15/Apr/2019:15:43:04 +0000] "GET /wp-admin/themes.php?action=activate&stylesheet=portfolio-theme&_wpnonce=2badbc2684 HTTP/1.0" 302 463 "http://petar-coric.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36"
172.17.0.1 - - [15/Apr/2019:15:43:05 +0000] "GET /wp-admin/themes.php?activated=true HTTP/1.0" 200 10274 "http://petar-coric.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36"
172.17.0.1 - - [15/Apr/2019:15:43:05 +0000] "GET /wp-admin/undefined HTTP/1.0" 404 360 "http://petar-coric.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36"
172.17.0.1 - - [15/Apr/2019:15:43:05 +0000] "GET /favicon.ico HTTP/1.0" 200 191 "http://petar-coric.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36"
172.17.0.1 - - [15/Apr/2019:15:43:10 +0000] "GET /wp-admin/themes.php HTTP/1.0" 200 10235 "http://petar-coric.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36"
172.17.0.1 - - [15/Apr/2019:15:43:10 +0000] "GET /wp-admin/undefined HTTP/1.0" 404 360 "http://petar-coric.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36"
172.17.0.1 - - [15/Apr/2019:15:43:11 +0000] "GET /favicon.ico HTTP/1.0" 200 191 "http://petar-coric.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36"
172.17.0.1 - - [15/Apr/2019:15:43:11 +0000] "GET /wp-admin/themes.php HTTP/1.0" 200 10234 "http://petar-coric.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36"
172.17.0.1 - - [15/Apr/2019:15:43:11 +0000] "GET /wp-admin/undefined HTTP/1.0" 404 360 "http://petar-coric.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36"
172.17.0.1 - - [15/Apr/2019:15:43:12 +0000] "GET /favicon.ico HTTP/1.0" 200 191 "http://petar-coric.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36"
172.17.0.1 - - [15/Apr/2019:15:44:12 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 549 "http://petar-coric.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36"
172.17.0.1 - - [15/Apr/2019:15:44:36 +0000] "GET /wp-admin/themes.php HTTP/1.0" 200 10229 "http://petar-coric.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36"
172.17.0.1 - - [15/Apr/2019:15:44:37 +0000] "GET /wp-admin/undefined HTTP/1.0" 404 360 "http://petar-coric.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36"
172.17.0.1 - - [15/Apr/2019:15:44:37 +0000] "GET /favicon.ico HTTP/1.0" 200 191 "http://petar-coric.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36"
172.17.0.1 - - [15/Apr/2019:15:44:43 +0000] "GET /wp-admin/themes.php HTTP/1.0" 200 10227 "http://petar-coric.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36"
172.17.0.1 - - [15/Apr/2019:15:44:44 +0000] "GET /wp-admin/undefined HTTP/1.0" 404 360 "http://petar-coric.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36"
172.17.0.1 - - [15/Apr/2019:15:44:44 +0000] "GET /favicon.ico HTTP/1.0" 200 191 "http://petar-coric.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36"
172.17.0.1 - - [15/Apr/2019:15:44:45 +0000] "GET /wp-admin/themes.php HTTP/1.0" 200 10229 "http://petar-coric.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36"
172.17.0.1 - - [15/Apr/2019:15:44:45 +0000] "GET /wp-admin/undefined HTTP/1.0" 404 360 "http://petar-coric.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36"
172.17.0.1 - - [15/Apr/2019:15:44:45 +0000] "GET /favicon.ico HTTP/1.0" 200 191 "http://petar-coric.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36"
172.17.0.1 - - [15/Apr/2019:15:44:59 +0000] "GET /wp-admin/themes.php HTTP/1.0" 200 10230 "http://petar-coric.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36"
172.17.0.1 - - [15/Apr/2019:15:45:00 +0000] "GET /wp-admin/undefined HTTP/1.0" 404 360 "http://petar-coric.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36"
172.17.0.1 - - [15/Apr/2019:15:45:00 +0000] "GET /favicon.ico HTTP/1.0" 200 191 "http://petar-coric.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36"
172.17.0.1 - - [15/Apr/2019:15:45:01 +0000] "GET /wp-admin/themes.php HTTP/1.0" 200 10229 "http://petar-coric.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36"
